PROGTYPE	OBJTYPE	OBJDESC	SUBOBJ	SUBOBJDESC	OBJNAME	OBJTEXT	APPLN	FRICETYPE	PACKAGE	SYSNAME	MAINPROG	INCL	LINNO	ERRORMSG	SEVERITY	COMPLEXITY	RULNAME	REFOBJTYP
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2307	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2307	Select-Statement can be transformed. 2.5% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2581	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2581	Select-Statement can be transformed. 2.5% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2750	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		2750	Select-Statement can be transformed. 2.5% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		3746	Local Nested Writing DB OP (INSERT) found	1	1	LOCALÂ NESTEDÂ WRITINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		3749	Local Nested Writing DB OP (INSERT) found	1	1	LOCALÂ NESTEDÂ WRITINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD11	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		4377	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		38		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		41		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		42		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		43		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		44		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		47		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		778	Existence check. No fields used	1	1	EXISTENCE CHECK. NO FIELDS USED	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORD50	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		1694	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		12		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		23		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		60		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		64		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		65		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		74		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		81		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		82		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		84		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		88		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		92		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		94		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		97		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		105		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		113		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		114		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		117		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		123		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		124		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		136		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		139		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		146		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		160		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		170		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		176		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		177		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		178		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		284		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		298		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		313		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		320		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		321		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		333		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		337		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		345		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		363		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		383		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		437		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		486		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		523		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		526		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		530		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		592		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		620		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		635		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		636		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		712		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		713		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		758		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		759		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		760		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		761		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		991		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		992		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1013		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1214		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1286		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1290		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1350		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1357		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1722		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1723		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1724		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1733		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1735		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1736		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1737		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1741		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1742		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1743		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1744		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1817		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI00	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1828		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		18		1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		185	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		185	Select-Statement can be transformed. 2.5% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1335	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1335	Select-Statement can be transformed. 2.5% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1658	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI16	Customer Statement Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD11		1686	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		126	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		126	Select-Statement can be transformed. 2.2% of fields used	1	1	SELECT-STATEMENT CAN BE TRANSFORMED.	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		137	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		148	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		160	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
R3TR	FRM	Forms	PRIP	Print Programs	ZFAR_RFKORI35	Customer Invoice Driver Program			Z_ERP_FI_FSCM	EHP7 for SAP ERP 6.0	ZFAR_RFKORD50		523	NonLocal Nested Reading DB OP (SELECT) found	1	1	NONLOCALÂ NESTEDÂ READINGÂ DBÂ OPÂ 	PROG
